customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST0533,Male,0,No,Yes,72,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,110.56,7981.15,No
CUST0534,Male,0,No,Yes,4,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,No,Bank transfer (automatic),91.95,486.09,Yes
CUST0535,Female,0,Yes,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,45.62,3130.23,No
CUST0536,Female,0,Yes,No,72,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,69.58,5061.92,No
CUST0537,Male,0,Yes,No,39,No,No phone service,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),85.19,3321.33,Yes
CUST0538,Male,0,Yes,Yes,26,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),100.53,2670.37,No
CUST0539,Female,0,Yes,No,21,No,No phone service,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,93.82,1921.89,Yes
CUST0540,Male,0,No,Yes,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,33.95,1615.79,Yes
CUST0541,Female,0,No,No,8,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),115.85,940.83,Yes
CUST0542,Male,0,No,Yes,15,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Electronic check,87.38,1475.57,No
CUST0543,Female,0,Yes,No,24,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),73.81,1857.43,Yes
CUST0544,Male,1,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,22.47,241.34,No
CUST0545,Female,0,No,No,13,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),97.91,1138.75,Yes
CUST0546,Male,0,Yes,No,10,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),101.14,843.24,No
CUST0547,Female,0,No,No,20,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,61.48,1361.24,No
CUST0548,Female,1,No,No,47,Yes,No,DSL,No,No,No,No,No,No,Two year,Yes,Mailed check,58.21,2640.37,No
CUST0549,Male,0,Yes,Yes,5,Yes,No phone service,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),102.53,480.08,Yes
CUST0550,Male,1,Yes,Yes,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),30.25,2189.43,No
CUST0551,Female,0,Yes,No,29,Yes,No phone service,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,100.85,2763.32,Yes
CUST0552,Male,1,Yes,Yes,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),20.57,1033.77,No
CUST0553,Female,0,No,Yes,20,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,No,Bank transfer (automatic),93.14,1837.38,No
CUST0554,Male,1,No,No,37,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),86.59,3089.09,No
CUST0555,Female,0,No,No,0,Yes,No,DSL,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),51.7,0.0,Yes
CUST0556,Female,0,Yes,No,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,33.0,1313.65,No
CUST0557,Female,0,Yes,Yes,1,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Two year,No,Credit card (automatic),70.7,114.78,No
CUST0558,Female,0,No,Yes,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,26.98,1418.9,No
CUST0559,Female,0,No,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,19.56,1217.49,No
CUST0560,Female,1,Yes,Yes,8,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,18.53,126.18,No
CUST0561,Male,1,Yes,Yes,5,No,No phone service,Fiber optic,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Electronic check,89.56,312.15,Yes
CUST0562,Male,0,No,No,36,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,90.4,3274.69,Yes
CUST0563,Male,0,Yes,No,7,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,85.24,478.0,No
CUST0564,Female,0,Yes,No,50,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,One year,Yes,Electronic check,85.52,4227.33,No
CUST0565,Female,0,No,Yes,2,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),89.28,196.81,No
CUST0566,Female,0,Yes,Yes,3,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Two year,Yes,Electronic check,83.36,228.83,Yes
CUST0567,Female,0,Yes,No,72,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,92.49,6684.04,Yes
CUST0568,Male,0,Yes,Yes,28,No,No phone service,DSL,No,Yes,No,No,No,No,Two year,Yes,Electronic check,40.8,1210.48,No
CUST0569,Male,0,Yes,No,46,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,73.68,3273.28,No
CUST0570,Female,0,No,No,9,Yes,No phone service,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,85.28,761.04,No
CUST0571,Male,0,Yes,No,28,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),85.35,2056.87,Yes
CUST0572,Male,0,Yes,No,22,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),95.16,2118.21,No
CUST0573,Female,0,No,Yes,23,Yes,No,DSL,No,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),71.75,1620.12,No
CUST0574,Male,1,No,No,28,No,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),73.6,1962.49,Yes
CUST0575,Female,0,No,No,21,Yes,Yes,DSL,Yes,No,Yes,No,No,No,One year,Yes,Electronic check,77.6,1661.27,Yes
CUST0576,Male,0,Yes,No,14,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,101.96,1544.76,Yes
CUST0577,Female,0,Yes,Yes,8,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,87.14,649.51,Yes
CUST0578,Female,0,No,Yes,36,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),96.48,3378.73,No
CUST0579,Female,1,No,No,6,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Electronic check,96.02,592.65,Yes
CUST0580,Female,0,Yes,No,29,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,65.4,1762.95,No
CUST0581,Male,0,Yes,No,6,Yes,No phone service,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Electronic check,102.58,549.45,No
CUST0582,Female,0,Yes,Yes,24,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,Yes,Electronic check,102.15,2573.81,Yes
CUST0583,Female,1,No,No,34,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),111.16,3785.71,No
CUST0584,Female,1,No,No,6,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),118.75,524.55,Yes
CUST0585,Male,0,Yes,No,1,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),77.55,0.0,No
CUST0586,Female,0,Yes,No,3,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,No,Bank transfer (automatic),90.84,288.71,Yes
CUST0587,Male,0,No,Yes,23,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),93.67,2240.57,No
CUST0588,Female,1,No,No,47,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),71.83,3214.42,No
CUST0589,Male,0,Yes,Yes,1,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),71.57,116.54,Yes
CUST0590,Male,1,No,No,33,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,85.55,2956.07,Yes
CUST0591,Female,0,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),30.28,491.57,Yes
CUST0592,Male,0,Yes,No,16,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),118.75,1933.12,Yes
CUST0593,Female,0,No,No,66,Yes,No,DSL,No,No,No,No,No,Yes,Two year,Yes,Mailed check,71.74,4785.41,No
CUST0594,Female,0,Yes,Yes,10,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,No,Credit card (automatic),94.54,732.12,No
CUST0595,Female,0,No,No,15,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Credit card (automatic),93.98,1619.65,No
CUST0596,Male,0,No,No,0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,43.5,0.0,No
CUST0597,Male,0,No,Yes,2,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Two year,Yes,Mailed check,80.79,68.24,No
CUST0598,Female,0,No,Yes,7,Yes,Yes,DSL,No,No,Yes,No,No,Yes,One year,No,Mailed check,77.72,518.5,Yes
CUST0599,Female,0,Yes,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),23.22,151.17,Yes
CUST0600,Male,0,No,Yes,24,Yes,Yes,DSL,No,No,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),80.35,2149.09,No
CUST0601,Female,1,No,No,13,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,70.91,934.4,No
CUST0602,Female,1,Yes,No,19,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,34.72,759.58,No
CUST0603,Female,1,No,No,4,Yes,No phone service,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,86.4,349.91,Yes
CUST0604,Male,1,No,Yes,8,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Two year,No,Bank transfer (automatic),92.43,635.63,No
CUST0605,Male,0,Yes,No,27,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,80.68,2326.05,Yes
CUST0606,Male,0,No,No,72,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,One year,Yes,Mailed check,81.81,5828.07,No
CUST0607,Female,0,No,Yes,1,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),68.89,222.44,Yes
CUST0608,Female,0,Yes,No,55,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,30.78,1822.82,No
CUST0609,Female,0,No,No,21,No,No phone service,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,90.9,1970.4,Yes
CUST0610,Male,0,Yes,No,20,No,No phone service,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Mailed check,102.19,2226.72,Yes
CUST0611,Female,0,Yes,Yes,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,41.67,931.65,No
CUST0612,Female,0,Yes,No,1,Yes,No phone service,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,107.99,90.47,Yes
CUST0613,Female,0,No,Yes,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),58.69,36.51,Yes
CUST0614,Female,0,No,Yes,22,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),97.04,1948.52,Yes
CUST0615,Male,0,Yes,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),36.94,593.87,Yes
CUST0616,Male,0,Yes,No,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),26.84,1619.86,No
CUST0617,Female,1,No,Yes,13,Yes,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,67.03,984.91,No
CUST0618,Male,0,Yes,Yes,3,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Two year,Yes,Electronic check,102.21,232.51,No
CUST0619,Male,0,No,Yes,31,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,81.05,2666.52,Yes
CUST0620,Female,1,No,Yes,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),36.26,220.07,Yes
CUST0621,Female,1,Yes,Yes,18,No,No phone service,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),56.08,890.18,No
CUST0622,Male,1,No,Yes,29,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Electronic check,110.82,3192.83,Yes
CUST0623,Female,0,Yes,No,57,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,29.88,1649.77,No
CUST0624,Male,0,No,No,39,No,No phone service,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,93.86,3720.1,No
CUST0625,Female,0,No,No,28,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Mailed check,96.88,2707.47,No
CUST0626,Male,0,No,No,28,Yes,No,DSL,Yes,No,No,No,Yes,Yes,One year,No,Credit card (automatic),77.31,2227.57,No
CUST0627,Female,0,Yes,Yes,72,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,57.58,4116.73,No
CUST0628,Male,0,No,No,8,Yes,Yes,DSL,No,No,No,No,No,No,One year,No,Credit card (automatic),73.39,520.61,No
CUST0629,Male,0,Yes,No,0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,40.54,0.0,Yes
CUST0630,Male,0,Yes,No,7,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),68.53,684.22,No
CUST0631,Female,0,Yes,No,6,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),108.0,670.53,Yes
CUST0632,Male,0,No,No,27,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),82.43,2027.33,Yes
CUST0633,Male,0,No,No,25,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,73.48,1784.91,No
CUST0634,Female,0,No,Yes,22,No,No phone service,Fiber optic,No,No,Yes,No,Yes,No,One year,No,Electronic check,91.42,2021.03,Yes
CUST0635,Female,0,No,No,0,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,112.63,184.54,Yes
CUST0636,Male,1,Yes,No,32,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,40.11,1386.4,No
CUST0637,Male,0,No,No,9,Yes,No phone service,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),84.78,670.83,Yes
CUST0638,Female,0,Yes,No,27,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Credit card (automatic),83.41,2493.89,Yes
CUST0639,Female,0,No,Yes,20,No,No phone service,DSL,Yes,No,No,No,No,Yes,One year,No,Electronic check,63.05,1257.87,No
CUST0640,Female,0,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,31.89,443.52,No
CUST0641,Female,0,No,No,3,Yes,Yes,DSL,No,Yes,No,No,No,Yes,One year,No,Electronic check,88.77,150.8,Yes
CUST0642,Female,0,No,No,2,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),111.71,0.0,Yes
CUST0643,Male,0,Yes,No,44,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),73.85,3108.4,No
CUST0644,Female,0,Yes,Yes,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,32.36,1681.58,Yes
CUST0645,Male,1,No,No,26,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,One year,No,Electronic check,93.42,2640.05,No
CUST0646,Male,0,Yes,No,2,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,No,Bank transfer (automatic),100.27,222.0,Yes
CUST0647,Male,0,Yes,No,12,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),70.75,756.48,Yes
CUST0648,Female,1,Yes,No,32,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,90.85,2952.41,Yes
CUST0649,Male,1,No,No,37,Yes,No phone service,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),96.0,3571.01,Yes
CUST0650,Male,0,Yes,No,3,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,One year,No,Credit card (automatic),102.22,368.77,No
CUST0651,Female,0,Yes,Yes,0,Yes,No,DSL,No,No,Yes,No,No,Yes,Two year,No,Mailed check,72.9,120.95,Yes
CUST0652,Male,0,No,No,31,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,27.79,832.6,No
CUST0653,Male,0,No,No,11,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,29.03,231.37,No
CUST0654,Female,0,Yes,No,7,Yes,Yes,DSL,No,Yes,No,No,No,Yes,One year,Yes,Bank transfer (automatic),82.31,658.92,No
CUST0655,Male,0,Yes,No,0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,37.42,80.23,No
CUST0656,Male,0,Yes,No,19,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,113.78,2171.93,No
CUST0657,Male,1,Yes,Yes,47,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,No,Electronic check,117.73,5751.16,Yes
CUST0658,Female,1,Yes,No,72,Yes,Yes,DSL,No,No,No,No,No,No,Two year,Yes,Electronic check,65.16,4648.04,No
CUST0659,Female,0,No,Yes,20,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,107.68,2063.58,Yes
CUST0660,Female,0,No,No,18,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,113.92,2092.29,Yes
CUST0661,Male,0,No,Yes,2,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),95.37,123.25,Yes
CUST0662,Male,0,Yes,No,19,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),102.36,1994.39,No
CUST0663,Female,0,No,No,11,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,109.84,1124.98,Yes
CUST0664,Male,0,Yes,Yes,23,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,108.93,2465.31,Yes
CUST0665,Male,0,No,No,12,No,No phone service,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),64.33,961.04,Yes
CUST0666,Female,0,No,No,6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,38.23,188.83,Yes
CUST0667,Female,0,Yes,Yes,2,Yes,No phone service,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),100.43,120.97,No
CUST0668,Male,0,No,No,9,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,77.05,810.49,No
CUST0669,Male,0,Yes,No,2,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),90.1,75.09,No
CUST0670,Male,0,No,No,4,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Electronic check,96.52,316.81,Yes
CUST0671,Female,1,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),31.84,2349.89,No
CUST0672,Female,0,Yes,Yes,14,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Credit card (automatic),111.52,1655.1,Yes
CUST0673,Female,0,No,Yes,18,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Two year,Yes,Credit card (automatic),94.33,1819.92,No
CUST0674,Female,0,Yes,Yes,51,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Two year,No,Credit card (automatic),78.48,3927.81,No
CUST0675,Male,0,No,Yes,72,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Two year,No,Electronic check,102.36,7429.3,No
CUST0676,Female,0,Yes,No,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),34.54,678.68,Yes
CUST0677,Female,0,No,No,41,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Mailed check,95.45,3852.93,No
CUST0678,Female,0,No,No,9,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,76.65,810.21,No
CUST0679,Female,0,Yes,No,9,No,No phone service,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,99.02,836.22,Yes
CUST0680,Female,1,Yes,Yes,12,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),89.84,1105.93,No
CUST0681,Male,0,Yes,Yes,27,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),101.56,2757.59,No
CUST0682,Male,0,Yes,No,28,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,49.0,1264.89,No
CUST0683,Female,1,Yes,Yes,9,No,No phone service,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,77.25,791.89,Yes
CUST0684,Male,0,No,No,3,Yes,Yes,DSL,Yes,No,No,No,Yes,No,One year,Yes,Electronic check,75.74,283.25,Yes
CUST0685,Female,1,No,No,25,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),21.48,338.4,No
CUST0686,Female,0,No,No,3,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,103.58,338.48,Yes
CUST0687,Male,0,No,No,21,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Credit card (automatic),99.56,2013.44,No
CUST0688,Male,0,No,No,29,No,No phone service,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),75.19,2290.25,Yes
CUST0689,Female,0,No,No,30,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),97.17,2770.64,Yes
CUST0690,Female,0,Yes,No,35,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,76.57,2644.38,Yes
CUST0691,Female,0,No,No,51,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,107.56,5521.53,Yes
CUST0692,Male,0,No,No,17,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),95.36,1626.49,No
CUST0693,Female,0,No,No,32,No,No phone service,DSL,Yes,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),46.25,1556.15,No
CUST0694,Female,0,Yes,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),32.61,630.75,No
CUST0695,Female,1,Yes,No,5,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,105.76,694.0,Yes
CUST0696,Male,1,Yes,No,0,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),57.63,52.51,Yes
CUST0697,Female,1,No,No,8,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Two year,No,Electronic check,96.76,910.05,No
CUST0698,Female,0,No,Yes,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),34.12,565.06,No
CUST0699,Male,0,Yes,No,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),43.15,991.18,No
CUST0700,Female,0,No,No,47,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),106.89,4895.24,Yes
CUST0701,Female,0,Yes,No,5,No,No phone service,DSL,No,No,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),44.74,167.36,No
CUST0702,Male,0,Yes,Yes,3,Yes,No phone service,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Electronic check,99.0,455.95,No
CUST0703,Female,0,Yes,No,72,Yes,No,DSL,No,No,Yes,No,No,No,Two year,Yes,Credit card (automatic),57.07,4247.25,No
CUST0704,Male,0,No,No,2,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),18.42,0.0,No
CUST0705,Male,0,No,No,16,Yes,No phone service,DSL,Yes,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,68.9,820.57,No
CUST0706,Female,0,Yes,No,22,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),74.73,1622.85,Yes
CUST0707,Female,0,No,No,19,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Two year,No,Electronic check,109.1,2044.22,No
CUST0708,Female,0,Yes,No,2,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),118.75,212.52,Yes
CUST0709,Female,1,No,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,32.36,85.22,Yes
CUST0710,Male,0,No,Yes,2,No,No phone service,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),86.05,259.71,Yes
